ID,Title,Author,Date,Votes,Tags
34797,User interface zoom,,2019-02-19T07:46:33.551Z,0,GUI:ZOOM,1,177
34799,Start Page background image opacity,,2019-02-19T08:09:28.989Z,0,THEMES:START PAGE:BACKGROUND,1,181
34867,Allow search engine in right click context menu for links,,2019-02-21T00:03:27.144Z,0,SEARCH:CONTEXT MENU:LINKS,3,270
34892,Different Settings,,2019-02-21T19:02:23.913Z,0,SETTINGS,4,306
35372,Setting that allows the user to "Hide" the exit [X] button in the upper right hand corner of the browser window,,2019-03-10T10:51:31.593Z,0,GUI:WINDOW,3,190
35405,Add Maximize Mouse Gesture,,2019-03-12T00:48:39.094Z,0,MOUSE GESTURES,3,235
36446,Autofocusing the address and search bars,,2019-04-10T17:47:07.593Z,0,SETTINGS:ADDRESS BAR:SEARCH BAR:FOCUS,3,223
37034,Screen reset,,2019-05-05T14:19:56.981Z,0,SETTINGS:SHORTCUTS:DEFAULT SETTING,2,157
37181,Startup with Last Session + Startpage,,2019-05-09T06:42:32.678Z,0,SESSIONS:START PAGE:STARTUP,3,187
37274,Ability to right click on taskbar icon to switch profiles,,2019-05-11T12:34:19.302Z,0,PROFILES:TASKBAR,1,115
37598,Add a option to chose playback device,,2019-05-22T19:55:03.399Z,0,WINDOWS:PLAYBACK,2,141
37838,Scanning of cookies for the detection of viruses and malware,,2019-06-02T07:02:04.421Z,0,SECURITY:COOKIES:MALWARE,9,195
38180,Video settings,,2019-06-16T17:03:26.905Z,0,,3,167
38383,Add Sync-option to also include the custom added Search-pages (into the profile),,2019-06-24T07:19:27.722Z,0,DUPLICATE,2,128
38720,Allow multi selection on Vivaldi Settings: Privacy Password,,2019-07-09T08:42:03.347Z,0,SETTINGS:PASSWORDS,1,107
38939,open files like PDF direct from web,,2019-07-19T19:33:18.257Z,0,,4,100
38977,Vivaldi Processes,,2019-07-22T01:45:30.814Z,0,,1,115
39124,Add More Options to "Save Browsing History",,2019-07-29T17:43:47.382Z,0,PRIVACY:BROWSER HISTORY:OPTION,1,109
40113,Enabling Flash per page / site,,2019-09-10T08:20:23.750Z,0,FLASH PLAYER,4,71
41267,Option for Unix-style timestamp for captures,,2019-10-09T07:43:19.849Z,0,,1,30
41586,Improve quick action search,,2019-10-23T09:30:41.508Z,0,,1,37
41847,Widevine and ffmpeg install command tooltip in Linux,,2019-11-03T12:51:38.138Z,0,,1,49
42112,Close Panel,,2019-11-12T11:22:51.276Z,0,,5,56
42206,User-customizable target arguments (as a hidden setting),,2019-11-16T19:47:29.260Z,0,,1,29
42257,Persistent Zoom-Slider on a per Domain / Website basis,,2019-11-19T21:31:17.357Z,0,,2,36
42565,Downloading favicons from Vivaldi,,2019-12-07T06:18:20.421Z,0,,9,124
42794,Add an extensions panel keyboard navigation,,2019-12-17T15:15:43.978Z,0,,2,25
42828,Update Multiple Passwords,,2019-12-18T17:59:38.420Z,0,,16,232
43037,Copy-and-paste friendly system info,,2019-12-25T14:04:20.691Z,0,,4,38
43360,Option to disable Automatic Gain Control,,2020-01-09T22:23:06.323Z,0,,1,23
43474,Mute Auto play videos.,,2020-01-15T00:06:41.984Z,0,,1,24
43509,Ability to Drag Images Horizontally to my Desktop,,2020-01-16T22:43:42.721Z,0,,3,29
43603,Import Data | Portable Browsers,,2020-01-21T19:21:16.514Z,0,,1,26
43749,Mouse Gesture : Open Image in New Tab or/and Window,,2020-01-27T09:13:53.829Z,0,,2,20
43894,toggle ui mode at startup,,2020-02-02T12:06:59.432Z,0,,4,32
43901,Settings not visible.,,2020-02-02T18:20:46.282Z,0,,6,33
44103,Detailed view/management of autofill data,,2020-02-12T14:46:02.197Z,0,,5,39
40704,Sync tabs without history,,2019-09-21T17:30:58.265Z,0,,3,48
44566,keyboard shortcut to "send to device",,2020-03-01T14:21:45.869Z,0,,3,32
44957,Make the tab cycler stay on the current tab...,,2020-03-16T11:46:00.009Z,0,,17,81
45036,Clearing the Vivaldi keyboard shortcut assignments,,2020-03-19T13:17:22.163Z,0,,6,43
45071,Better Mouse Settings,,2020-03-20T09:51:10.244Z,0,,3,18
45084,Improve Privacy Settings: No history setting,,2020-03-20T14:22:58.557Z,0,,1,26
45103,Startpage: remember speed dial tab,,2020-03-21T10:16:30.680Z,0,,3,19
45181,Option to Disable fully automatic auto-fill,,2020-03-24T19:15:04.274Z,0,,3,26
45295,Support for RoamingProfileSupportEnabled Policy,,2020-03-29T10:46:45.094Z,0,,2,17
45598,Show Background Image should be a radio button instead of a checkbox,,2020-04-10T06:09:31.376Z,0,,1,20
45615,Tabs  Panel and Address Bar should be placed below General settings,,2020-04-10T16:26:42.040Z,0,,3,33
45644,RNB1 The Start Page Navigation should have its own section and be named just Navigation Bar,,2020-04-11T21:07:51.926Z,0,,1,16
45645,RNB2 There should be a list of check boxes that tell where to display the navigation bar,,2020-04-11T21:10:02.647Z,0,,2,23
45646,RNB3 There should be a list elements to display in the navigation bar including a Search Bar,,2020-04-11T21:11:00.642Z,0,,1,18
45647,RNB4 The navigation bar should have a transparency slider,,2020-04-11T21:13:00.892Z,0,,1,15
45648,RNB5 The navigation bar should have a Width Slider,,2020-04-11T21:14:47.013Z,0,,1,17
45842,Option to strip newline from copied text,,2020-04-18T12:37:47.748Z,0,,1,15
45910,Option to Exclude [Bookmark Bar Folder] setting from SYNC,,2020-04-21T12:35:51.320Z,0,,1,13
